471011,,,First-line supervisors of construction trades and extraction workers,Directly supervise and coordinate activities of construction or extraction workers.,6.2,72010,HS
472011,Z367,9/8/2021,Boilermakers,"Construct, assemble, maintain, and repair stationary steam boilers and boiler house auxiliaries. Align structures or plate sections to assemble boiler frame tanks or vats, following blueprints. Work involves use of hand and power tools, plumb bobs, levels, wedges, dogs, or turnbuckles. Assist in testing assembled vessels. Direct cleaning of boilers and boiler furnaces. Inspect and repair boiler fittings, such as safety valves, regulators, automatic-control mechanisms, water columns, and auxiliary machines.",-1,64290,A
472021,Z259,9/8/2021,Brickmasons and blockmasons,"Lay and bind building materials, such as brick, structural tile, concrete block, cinder block, glass block, and terra-cotta block, with mortar and other substances, to construct or repair walls, partitions, arches, sewers, and other structures.",-5.3,59340,HS
472022,Z259,9/8/2021,Stonemasons,"Build stone structures, such as piers, walls, and abutments. Lay walks, curbstones, or special types of masonry for vats, tanks, and floors.",-1.4,47610,HS
472031,Z260,9/8/2021,Carpenters,"Construct, erect, install, or repair structures and fixtures made of wood and comparable materials, such as concrete forms; building frameworks, including partitions, joists, studding, and rafters; and wood stairways, window and door frames, and hardwood floors. May also install cabinets, siding, drywall, and batt or roll insulation. Includes brattice builders who build doors or brattices (ventilation walls or partitions) in underground passageways.",2.1,48260,A
472041,Z262,9/8/2021,Carpet installers,Lay and install carpet from rolls or blocks on floors. Install padding and trim flooring materials.,-5.9,46640,HS
472042,Z262,9/8/2021,"Floor layers, except carpet, wood, and hard tiles","Apply blocks, strips, or sheets of shock-absorbing, sound-deadening, or decorative coverings to floors.",12.3,48060,HS
472043,Z262,9/8/2021,Floor sanders and finishers,"Scrape and sand wooden floors to smooth surfaces using floor scraper and floor sanding machine, and apply coats of finish.",4.5,39140,HS
472044,Z262,9/8/2021,Tile and stone setters,"Apply hard tile, stone, and comparable materials to walls, floors, ceilings, countertops, and roof decks.",11.5,47810,HS
472051,Z259,9/8/2021,Cement masons and concrete finishers,"Smooth and finish surfaces of poured concrete, such as floors, walks, sidewalks, roads, or curbs using a variety of hand and power tools. Align forms for sidewalks, curbs, or gutters; patch voids; and use saws to cut expansion joints.",-1,47340,HS
472053,Z259,9/8/2021,Terrazzo workers and finishers,"Apply a mixture of cement, sand, pigment, or marble chips to floors, stairways, and cabinet fixtures to fashion durable and decorative surfaces.",-8.5,48680,HS
472061,Z263,9/8/2021,Construction laborers,"Perform tasks involving physical labor at construction sites. May operate hand and power tools of all types: air hammers, earth tampers, cement mixers, small mechanical hoists, surveying and measuring equipment, and a variety of other equipment and instruments. May clean and prepare sites, dig trenches, set braces to support the sides of excavations, erect scaffolding, and clean up rubble, debris, and other waste materials. May assist other craft workers.",8,37770,HS
472071,Z264,9/8/2021,"Paving, surfacing, and tamping equipment operators","Operate equipment used for applying concrete, asphalt, or other materials to road beds, parking lots, or airport runways and taxiways or for tamping gravel, dirt, or other materials. Includes concrete and asphalt paving machine operators, form tampers, tamping machine operators, and stone spreader operators.",5.6,46960,HS
472072,Z264,9/8/2021,Pile driver operators,"Operate pile drivers mounted on skids, barges, crawler treads, or locomotive cranes to drive pilings for retaining walls, bulkheads, and foundations of structures such as buildings, bridges, and piers.",4.8,76260,HS
472073,Z264,9/8/2021,Operating engineers and other construction equipment operators,"Operate one or several types of power construction equipment, such as motor graders, bulldozers, scrapers, compressors, pumps, derricks, shovels, tractors, or front-end loaders to excavate, move, and grade earth, erect structures, or pour concrete or other hard surface pavement. May repair and maintain equipment in addition to other duties.",5.4,48360,HS
472081,Z265,9/8/2021,Drywall and ceiling tile installers,"Apply plasterboard or other wallboard to ceilings or interior walls of buildings. Apply or mount acoustical tiles or blocks, strips, or sheets of shock-absorbing materials to ceilings and walls of buildings to reduce or reflect sound. Materials may be of decorative quality. Includes lathers who fasten wooden, metal, or rockboard lath to walls, ceilings, or partitions of buildings to provide support base for plaster, fireproofing, or acoustical material.",4.9,48040,HS
472082,Z265,9/8/2021,Tapers,Seal joints between plasterboard or other wallboard to prepare wall surface for painting or papering.,0.5,61080,HS
