A T Still University of Health Sciences,Kirksville,25,www.atsu.edu/,www.atsu.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21722,15000,15000,,60679,77330,70117,71006,0.7961,0.0721,0.0281,0.0299,0.0018,0.0018,0.0299
Hussian College-Daymar College Murfreesboro,Murfreesboro,42,www.daymarcollege.edu/,www.daymarcollege.edu/admissions/net-price-calculator,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0,0,0,0,0,0,0,0.6977,0.2093,0,205,,20190,,,,,,27047,26458,30224,31407,31407,26178,,19000,19000,7917,7917,7047,,23601,23546,26125,42554,0.3041,0.5309,0.0464,0.0052,0,0,0.0258
Hussian College-Daymar College Nashville,Nashville,42,www.daymarcollege.edu/,www.daymarcollege.edu/admissions/net-price-calculator,,,,0,0,0,0,0,0,0.0238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714,0,0,0,0,0,0,0,0.6905,0.2143,0,181,,20912,,,,,,21979,23701,28079,27701,22533,26824,,18400,18400,11500,11520,12000,1,48188,44187,47080,44084,0.6175,0.112,0.0521,0.0125,0.0089,0,0.0021
Hussian College-Los Angeles,Los Angeles,5,relativityschool.org/,https://studioschool.org/tuition-financial-aid/tools-calculators/net-price-calculator/,0.7827,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,320,,42374,,,,,,34743,35970,36943,,,61121,,40100,40100,16925,16479,17632,2,71577,81612,76340,87059,0.3307,0.0911,0.2604,0.237,0,0.0208,0.0521
Hussian College-Philadelphia,Philadelphia,38,www.hussiancollege.edu/,www.hussiancollege.edu/net-price-calculator/,1,,,0,0,0,0,0,0,0.5517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4483,0,0,0,128,,18155,,,,,,6582,6498,8516,17032,46769,30027,,21990,21990,4501,8685,12853,1,41092,47896,67478,72694,0.5283,0.0596,0.0894,0.1177,0.0008,0,0.0657
Husson University,Bangor,19,www.husson.edu/,https://npc.collegeboard.org/student/app/husson,0.8458,21,1053,0,0.0034,0,0,0.0374,0.0781,0.0238,0,0.0272,0,0,0,0,0.056,0.0068,0.0085,0,0.0068,0,0,0,0.0221,0,0,0,0,0.0441,0.1104,0,0,0,0,0,0,0.0357,0.2699,0.2699,0,2642,,18286,,,,,,28724,28611,28244,,,30150,,18940,18940,9500,8984,5500,,20270,27057,24753,30747,0.1028,0.1099,0.3227,0,0.0443,0.0053,0.0053
Huston-Tillotson University,Austin,43,www.htu.edu/,htu.edu/npcalc.htm,0.6251,16,893,0,0.0047,0,0,0.0376,0,0.0282,0,0.0845,0,0,0,0,0,0.0141,0.0188,0,0.0845,0.0047,0,0,0.169,0,0,0.0141,0,0.1362,0.0704,0,0.0376,0,0,0,0,0.0235,0,0.2676,0.0047,1112,,16775,10203,9925,12505,18844,20129,,,,,,23949,,14346,14346,14100,13307,14332,1,45729,52717,52253,63982,0.2176,0.0999,0.3606,0.2254,0.001,0.0008,0.0328
Hutchinson Community College,Hutchinson,16,www.hutchcc.edu/,www.hutchcc.edu/cost-and-fees,,,,0.0191,0,0,0,0,0.0191,0.0118,0.0145,0,0,0.0263,0,0.0073,0.0045,0,0.4728,0,0,0,0,0,0,0,0,0,0,0,0.0436,0,0,0.0082,0.029,0.0499,0,0,0.2659,0.0281,0,3233,7922,,,,,,,12764,10812,14731,16370,16370,12946,,3120,4350,9500,8616,9833,,22124,,22398,,0.9429,0.0143,0.0286,0,0,0,0.0143
HVAC Technical Institute,Chicago,13,www.hvac-tech.com/,hvac-tech.com/financial-aid-calculator/,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2205,0.7795,0,0,0,0,0,0,157,,24105,,,,,,20308,20083,20108,20141,20219,,26975,,,12000,8750,11000,3,,,,,0.7609,0.0373,0,0.0031,0,0,0.0248
Hypnosis Motivation Institute,Tarzana,5,hypnosis.edu/,hypnosis.edu/resident/gainful-employment,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61,,37254,,,,,,17321,17054,18412,,,,40155,,,7629,,,,19058,,19294,,0.5652,0.0435,0.2609,0,0,0,0.1304
IBMC College,Fort Collins,6,www.ibmc.edu/,www.ibmc.edu/consumer-information/net-price-calculator/,,,,0,0,0,0,0,0,0.0026,0.4436,0,0,0,0,0,0.0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5103,0.0103,0,357,,23127,,,,,,22151,22181,19817,29042,29042,26132,,14040,14040,19000,,,,29208,32148,37071,39084,0.0838,0.2304,0.466,0.1047,0,0,0.0366
IBS School of Cosmetology and Massage,Kahului,11,ibs-hi.com/,ibs-hi.com/wp-content/uploads/npcalc.htm,,,,0,0,0,0,0,0,0,0.8654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1346,0,0,52,,12219,,,,,,,,,,,,15165,,,,,,,,,,,0.9649,0,0,0,0,0.0175,0
Icahn School of medicine at Mount Sinai,New York,32,icahn.mssm.edu/,icahn.mssm.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18634,18636,24902,25433,28130,,,,,20833,23250,21500,1,53200,48723,56693,68358,0.5701,0.0759,0.177,0.0209,0.0043,0,0.0134
ICOHS College,San Diego,5,https://icohs.edu/,https://icohs.edu/net-calculator/,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,101,,36101,,,,,,10170,10438,8437,10482,,,39748,,,,,,3,,,,,0.9296,0,0,0,0,0,0
ICPR Junior College,Hato Rey,51,www.icprjc.edu/,www.icprjc.edu/netPriceCalculator/npalc.htm,,,,0,0,0,0,0,0,0.0326,0.2065,0,0,0.0072,0,0.1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1014,0,0,0,0.0507,0,0,0,0.4022,0,0,520,,6513,17647,,,,,,,,,,13148,,7010,7010,9301,,,3,,,,,0.537,0.4259,0,0,0,0,0.037
ICPR Junior College,Manati,51,www.icprjc.edu/,www.icprjc.edu/netPriceCalculator/npalc.htm,,,,0,0,0,0,0,0,0.0967,0.316,0,0,0,0,0.1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855,0,0,0,0.052,0,0,0,0.3494,0,0,394,,5708,,,,,,18751,19621,22605,24518,24297,12001,,7010,7010,12000,12000,12000,,26784,43320,45118,51264,0.3555,0.0806,0.4628,0.0223,0.0062,0.0031,0.0596
ICPR Junior College-Arecibo,Arecibo,51,www.icprjc.edu/,www.icprjc.edu/netPriceCalculator/npalc.htm,,,,0,0,0,0,0,0,0.1098,0.3237,0,0,0.0983,0,0.0867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116,0,0,0,0,0,0,0,0.3699,0,0,284,,7193,3011,2552,3220,,,,,,,,13747,,7010,7010,,,,3,15984,24694,18623,27158,0,0,1,0,0,0,0
ICPR Junior College-Mayaguez,Mayaguez,51,www.icprjc.edu/,www.icprjc.edu/netPriceCalculator/npalc.htm,,,,0,0,0,0,0,0,0.0622,0.2282,0,0,0.0332,0,0.0622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871,0,0,0,0,0,0,0,0.4813,0.0456,0,400,,6099,,,,,,6306,6666,7577,,,12711,,7010,7010,7769,,,,16920,20873,17979,25114,0,0,1,0,0,0,0
Idaho State University,Pocatello,12,www.isu.edu/,https://www.isu.edu/financialaid/consumer-information/net-price-calculator/,,,,0,0.0016,0.0026,0,0.0155,0,0.0259,0.0114,0.0512,0.0704,0.0626,0.0217,0.0104,0.0021,0.0104,0.0989,0,0.0321,0.0036,0,0.0052,0,0.0021,0,0.0129,0,0.0285,0.016,0.0135,0.0336,0,0.0316,0.0217,0,0.0145,0.2904,0.1014,0.0083,7267,16810,,,,,,,17385,14225,23512,,,20022,,7872,24168,15125,,,1,24957,38247,27622,36135,0.8298,0.0319,0.0426,0.0426,0.0106,0,0
IDEA at ATEP,Tustin,5,https://atep.ivc.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144,6952,21191,25000,24442,,75285,74307,75788,87610,,,,,,,
Ideal Beauty Academy,Jeffersonville,14,idealbeautyacademy.net/,idealbeautyacademy.net/consumer-information/,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,,14292,,,,,,15079,15579,19254,,,,16730,,,,,,3,35177,42269,29006,32493,0.0256,0,0.9744,0,0,0,0
Ideal Beauty Academy,Louisville,17,idealbeautyacademy.net/,idealbeautyacademy.net/consumer-information/,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,14147,,,,,,23470,,,,,,16959,,,12667,15444,15277,,24578,31052,33995,47075,0.3084,0.2853,0.2997,0.0663,0.0086,0.0173,0
IGlobal University,Vienna,46,www.igu.edu/,www.igu.edu/fafsa,,,,0,0,0,0,0,0,0.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2083,0,71,,19167,,,,,,16373,,19735,20988,20988,22722,,14000,14000,6204,,,,,,,,0.5116,0.0465,0.2791,0.0233,0,0,0
Iliff School of Theology,Denver,6,www.iliff.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6046,7696,9304,,,,,,,,,,,,,,,,27798,28638,29764,38049,0.5714,0.0423,0.2994,0.0141,0.0118,0.0045,0.019
Ilisagvik College,Barrow,2,www.ilisagvik.edu/,www.ilisagvik.edu/fa-netcalc/npcalc.htm,,,,0,0,0,0,0,0,0.0103,0,0.1443,0,0.0103,0,0,0,0,0.0412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2887,0,0.0619,0.1649,0,0.1443,0.134,0,132,15300,,,,,,,11586,13754,13623,15577,15577,21080,,4300,4300,6333,,,,16332,,19541,,0.8125,0.125,0.0313,0,0,0,0.0313
Illinois Central College,East Peoria,13,icc.edu/,https://icc.edu/media/NetPriceCalculator/,,,,0.021,0,0,0,0,0.0191,0.0381,0.0092,0,0.0171,0.0237,0.0026,0.002,0.0105,0,0.4195,0.0013,0,0,0,0,0,0,0,0,0,0,0.0105,0,0,0,0.0434,0.0329,0.027,0,0.3051,0.0171,0,6077,9578,,,,,,,,,,,,14161,,4500,11340,,,,,,,,,,,,,,,
Illinois College,Jacksonville,13,www.ic.edu/,www.ic.edu/npc,0.7804,,,0,0.02,0,0.005,0,0,0.005,0,0.045,0,0,0.02,0,0,0.09,0,0,0.16,0.025,0,0.02,0,0.005,0,0.015,0,0.105,0.005,0,0.07,0,0,0,0,0.08,0.035,0.26,0.035,1044,,16562,5477,8464,13351,21998,27310,,,,,,43511,,33740,33740,13850,17500,17750,1,52871,66354,63477,80007,0.4309,0.0636,0.1295,0.1933,0.0003,0.0006,0.0341
Illinois College of Optometry,Chicago,13,www.ico.edu/,https://www.ico.edu/cost-of-attendance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois Institute of Technology,Chicago,13,web.iit.edu/,www.collegecostcalculator.org/IIT,0.6023,29,1312,0,0,0.0917,0,0.0033,0,0.2133,0,0,0.5167,0.0383,0,0,0,0,0.0067,0,0.03,0.015,0,0,0,0,0,0.0133,0,0.0167,0,0,0.01,0,0,0,0,0,0,0.045,0,3032,,22831,7656,8527,11138,13000,13790,,,,,,63212,,49280,49280,5058,5500,5500,,24868,32604,30147,40573,0.7282,0.1277,0.0601,0.0168,0.002,0.0012,0.0454
Illinois media School,Lombard,13,www.beonair.com/lombard,beonair.com/locations/lombard/net-price-calculator/,1,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,,25176,5828,7162,3756,,,,,,,,,29991,,,,,,,27092,33509,29644,,0.5451,0.1974,0.1867,0.0236,0,0.0021,0.0365
Illinois media School-Chicago Campus,Chicago,13,www.beonair.com/chicago,beonair.com/locations/chicago/net-price-calculator/,1,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,,24692,,,,,,18885,23607,16686,,,,29298,,,9500,5500,5500,,24507,31342,27691,,0.5398,0.3182,0.0739,0.0057,0,0,0.0568
Illinois State University,Normal,13,illinoisstate.edu/,financialaid.illinoisstate.edu/prospective/estimator,0.8194,23,1132,0.0418,0,0,0,0.0695,0.0031,0.0333,0,0.1377,0,0.0132,0.0049,0.0253,0.0027,0.0215,0.0318,0,0.0315,0.0127,0,0,0.0416,0.0029,0,0.0127,0,0.0295,0.034,0.0134,0.0465,0,0,0,0,0.0438,0.0937,0.2332,0.0195,18199,20895,,,,,,,11376,12454,14942,19711,22687,29758,,14832,26356,18750,19500,20500,2,35858,43663,41515,52265,0.728,0.1063,0.069,0.0077,0.001,0,0.0354
Illinois Valley Community College,Oglesby,13,https://www.ivcc.edu/,https://www.ivcc.edu/financialaid/net-price-calculator.php,,,,0.0036,0,0,0,0,0,0.0072,0,0,0.0048,0.0489,0,0.0095,0,0,0.1621,0,0,0,0,0.1907,0,0,0,0,0,0,0.0238,0.0024,0,0.0441,0.0369,0.0107,0.0846,0.0048,0.3349,0.031,0,2178,6378,,5762,6541,9928,11349,,,,,,,11405,,4000,11992,5250,4835,6308,,23513,36919,26979,41808,0.905,0.0317,0.0166,0.0075,0.0015,0.003,0.0317
Illinois Wesleyan University,Bloomington,13,www.iwu.edu/,https://tcc.noellevitz.com/(S(r1k4e0bodv0zsdap0m5xszxz))/Illinois Wesleyan University/Freshman-Students,0.608,27,1245,0,0.0231,0,0.0051,0,0,0.0308,0,0.0514,0,0,0.0154,0,0,0.0437,0,0,0.1157,0.018,0,0.018,0.0026,0.0051,0,0.0463,0,0.0668,0,0,0.0591,0,0,0,0,0.1054,0.09,0.2905,0.0129,1619,,26039,,,,,,22862,20915,24523,27007,29021,60826,,50028,50028,17750,18750,17188,1,42151,47882,52924,65541,0.4254,0.0894,0.1829,0.1556,0.013,0.0049,0
Image Maker Beauty Institute,Hendersonville,42,www.imagemakerbeauty.com/,www.imagemakerbeauty.com/FINANCIAL-AID---FAFSA.html,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,,15368,,,,,,10166,9642,,,,,20823,,,,,,,,,,,0,0.8824,0.0882,0.0294,0,0,0
Immaculata University,Immaculata,38,www.immaculata.edu/,www.immaculata.edu/admissions/tuition-fees/undergraduate-tuition/net-price-calculator/,0.8101,21,1054,0,0,0,0,0.0257,0,0.0114,0,0.04,0,0,0.0029,0,0,0.0057,0.0029,0,0.0143,0,0,0.0057,0.0743,0,0.0057,0.0057,0,0.0486,0.0257,0,0.0286,0,0,0,0,0.0114,0.4914,0.2,0,1304,,28110,,,,,,26138,28501,29510,27100,,43069,,27350,27350,,,,,12334,19475,,22599,0.6839,0.1399,0.0415,0.0052,0,0,0.0052
Immokalee Technical College,Immokalee,9,www.itech.edu/,www.itech.edu/wp-content/uploads/20me/03/index.html,,,,0,0,0,0,0.0625,0,0.0714,0.0893,0,0,0,0,0.0804,0.0179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089,0.1429,0.0536,0,0,0.4375,0.0357,0,203,2451,,,,,,,13364,11005,16857,18964,19132,,9617,,,9833,9833,9833,,,,,,0.6564,0.1227,0.184,0.0368,0,0,0
Imperial Valley College,Imperial,5,www.imperial.edu/,www.imperial.edu/students/financial-aid-and-scholarships/cost-of-attendance/,,,,0.0023,0,0,0,0.0027,0,0.0097,0,0.003,0.0017,0.0141,0.0057,0.0265,0,0.004,0.4113,0,0.0027,0.0094,0,0.1273,0.006,0,0,0.0027,0,0.0981,0.1015,0.0003,0.0435,0.004,0.0181,0.004,0,0.0037,0.0586,0.0322,0.007,7500,1111,,,,,,,,,,,,9450,,1125,6093,,,,,,,,,,,,,,,
Independence Community College,Independence,16,www.indycc.edu/,www.indycc.edu/financial-aid/files/npc/npcalc.htm,,,,0,0,0,0,0,0,0.0128,0.0256,0.0085,0,0,0,0.0043,0,0,0.3974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085,0,0,0,0,0.0128,0.5128,0.0128,0.0043,526,5885,,,,,,,16991,18337,19218,21682,25125,10476,,4237,4640,12000,12000,12000,,34847,41649,38541,47175,0.6164,0.0608,0.1323,0.0185,0.0079,0,0.0159
Independence University,Salt Lake City,44,www.independence.edu/,www.independence.edu/net-price-calculator,,,,0,0,0,0,0,0,0.0147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383,0.4308,0.5162,0,10983,,27114,,,,,,25288,21818,26193,31927,34237,32618,,14585,14585,24460,20407,20083,1,39693,33415,,,0.4354,0.0185,0.2804,0.0369,0,0.0074,0.0627
Independent Training & Apprenticeship Program,Sacramento,5,www.i-tap.com/,www.i-tap.com/,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,,22528,11349,13425,14269,,,,,,,,,26434,,,,,,,,,,,0.0154,0.0077,0.0308,0,0.9308,0,0.0077
Indian Capital Technology Center-Muskogee,Muskogee,36,www.ictctech.com/,www.ictctech.com/UserFiles/Servers/Server_6065831/File/netpricecalc14-15/npcalc.htm,,,,0,0,0,0,0,0.0253,0.0644,0.0567,0,0,0.033,0,0,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268,0,0,0.1219,0.1541,0.161,0.0184,0,0.2968,0.0353,0,1569,2645,,8920,7399,10650,,,,,,,,,8642,,,,,,,19457,46403,23285,40232,0.9303,0.0199,0,0.0149,0.005,0,0.0199
Indian Capital Technology Center-Sallisaw,Sallisaw,36,www.ictctech.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14961,15517,19000,,24482,34477,26011,36957,,,,,,,
Indian Capital Technology Center-Stilwell,Stilwell,36,www.ictctech.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indian Capital Technology Center-Tahlequah,Tahlequah,36,www.ictctech.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9500,,,,42299,,39934,,,,,,,,
Indian Hills Community College,Ottumwa,15,www.indianhills.edu/,www.indianhills.edu/payingforcollege/netprice/npcalc.htm,,,,0.013,0,0,0,0.0065,0,0.0368,0.0087,0,0,0.0823,0,0.0195,0,0,0.3626,0,0,0,0,0,0,0,0,0,0,0,0.0097,0,0.0011,0.013,0.0898,0.0682,0.0303,0,0.211,0.0476,0,1955,7217,,,,,,,18793,20078,21589,23634,23634,12278,,4320,5760,9500,9500,17125,,26309,43911,26014,51923,0.694,0.1269,0.1567,0,0,0,0.0224
Indian River State College,Fort Pierce,9,www.irsc.edu/,https://www.irsc.edu/financial-aid/net-price-calculator/,,,,0.0095,0,0.0002,0,0,0.0093,0.0359,0.0412,0.014,0,0.0256,0,0.0111,0.0049,0,0.4452,0,0.0091,0,0,0,0,0,0,0,0,0,0.0691,0.0303,0,0.0002,0.0103,0.0031,0.0122,0.0025,0.1301,0.1363,0,12754,2003,,,,,,,9363,10486,13192,,,6525,,2764,10201,,,,,16758,39626,14594,36153,0.7576,0.0545,0.0909,0.0182,0.0121,0,0
Indiana County Technology Center,Indiana,38,www.ictc.edu/,www.ictc.edu/adult-education/ictc-net-price-calculator,,,,0,0,0,0,0,0,0.0364,0.1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545,0.1273,0,0.0182,0.5818,0,0,84,12166,,13262,13420,15842,19357,19357,,,,,,,17422,,,9500,14677,8705,3,32604,,34574,,0.9677,0.0323,0,0,0,0,0
Indiana Institute of Technology,Fort Wayne,14,www.indianatech.edu/,finaid.indianatech.edu/costs/calculator/,0.5964,21,1054,0,0,0,0,0.0038,0,0.1107,0,0.0229,0.3473,0,0,0.0344,0.0153,0,0.0191,0,0,0,0,0,0.0153,0,0,0,0,0.0534,0.0725,0,0,0,0,0,0,0,0.0344,0.271,0,1488,,19305,7129,7686,12023,15968,16192,,,,,,39158,,27440,27440,10300,11750,11512,1,32166,41504,36897,50228,0.743,0.0661,0.0784,0.0359,0.0018,0.0007,0.0458
Indiana Institute of Technology-College of Professional Studies,Fort Wayne,14,cps.indianatech.edu/,cps.indianatech.edu/costs/,,,,0,0,0,0,0,0,0.0248,0,0,0.0248,0,0,0.0015,0,0,0.1066,0,0,0,0,0,0,0,0,0,0,0.054,0.1109,0.038,0,0,0,0,0,0,0.0453,0.5942,0,3905,,16269,,,,,,12351,14884,13166,16798,,22379,,10224,10224,12250,11401,14000,,29029,38580,34483,46951,0.784,0.0477,0.0777,0.0113,0.0162,0.0073,0.0194
Indiana State University,Terre Haute,14,https://www.indstate.edu/,https://indstate.studentaidcalculator.com/survey.aspx,0.8957,,,0,0,0.0117,0.0015,0.0487,0,0.0203,0,0.0847,0,0.1086,0.0041,0.0279,0,0.0112,0.0183,0,0.0203,0.0061,0,0.0091,0.0624,0.0015,0,0.0117,0,0.0436,0,0.0137,0.1005,0,0,0,0.0203,0.032,0.1689,0.1689,0.0041,9603,13896,,,,,,,16185,15844,20126,24521,26612,22318,,9236,20160,15582,17518,19500,1,41136,43166,45019,53237,0.6518,0.1124,0.0705,0.0196,0.0009,0.0011,0.0342
Indiana University of Pennsylvania-Main Campus,Indiana,38,www.iup.edu/,www.passhe.edu/answers/Calculator/IN/npcalc-213020.htm,0.93,20,1017,0,0,0.0039,0.0048,0.0538,0,0.0254,0.0276,0.0284,0,0.0332,0.0136,0.0433,0,0.0131,0.0192,0,0.0402,0.0052,0,0.0223,0.0472,0.0048,0,0.021,0,0.0289,0.0433,0,0.1172,0,0,0,0,0.0547,0.1032,0.2397,0.0057,8218,22448,,,,,,,11556,11007,13147,16648,18389,27912,,13354,19107,18750,20500,20250,1,47054,56967,54974,68036,0.6556,0.1579,0.0144,0.0728,0.0026,0.0062,0.0005
Indiana University-Bloomington,Bloomington,14,www.indiana.edu/,https://npc.collegeboard.org/student/app/indiana,0.7791,28,1274,0,0.0079,0,0.0024,0.0783,0.0023,0.0788,0,0.0493,0,0.0001,0.0141,0.013,0,0.0084,0.026,0,0.075,0.0123,0,0.0043,0.0708,0.002,0,0.0129,0,0.0369,0.0112,0.0782,0.055,0,0.0001,0,0,0.0493,0.0356,0.269,0.0069,32794,13253,,9422,11182,15380,19124,19824,,,,,,24698,,10947,36512,12356,14303,15000,2,34274,40656,38501,49727,0.6749,0.1848,0.0525,0.0127,0.0033,0.0008,0.0415
Indiana University-East,Richmond,14,www.iue.edu/,https://uirr.iu.edu/doc/compliance/regional-net-price-calculators/index_IU_East_NetPrice_Calculator.html,0.6252,20,1041,0,0,0,0.0026,0.0387,0,0.0103,0,0.0631,0,0,0.0026,0,0,0.0258,0.0709,0,0.0309,0.0683,0,0.0258,0,0,0,0,0,0.1353,0.0515,0.0206,0.0155,0,0,0,0,0.0064,0.1778,0.2526,0.0013,3135,7722,,4969,6192,12060,18951,21282,,,,,,15180,,7527,19978,12000,14212,18250,1,44624,50188,53201,64986,0.687,0.0451,0.0718,0.0649,0.0009,0.0002,0.0472
Indiana University-Kokomo,Kokomo,14,www.iuk.edu/,https://uirr.iu.edu/doc/compliance/regional-net-price-calculators/index_IU_Kokomo_NetPrice_Calculator.html,0.7364,21,1053,0,0,0,0,0.0419,0,0.0244,0,0.0663,0,0,0.0017,0,0,0.0209,0.1449,0,0.0157,0,0,0.0506,0.0052,0,0,0.0017,0,0.0349,0.0576,0.0052,0.0157,0,0,0,0,0.007,0.3647,0.1152,0.0262,2752,9796,,,,,,,19286,16649,18453,20786,20423,16112,,7527,19978,13493,15437,12000,1,32534,40408,41154,51095,0.4892,0.1835,0.0612,0.0215,0.0007,0.0027,0.0423
Indiana University-Northwest,Gary,14,www.iun.edu/,https://uirr.iu.edu/doc/compliance/regional-net-price-calculators/index_IU_Northwest_NetPrice_Calculator.html,0.7462,20,1013,0,0,0,0,0.0182,0,0.0303,0,0.0561,0,0,0.0076,0,0,0.0197,0.0833,0,0.0364,0.0061,0,0.0015,0,0.0015,0,0.0091,0,0.0727,0.0439,0.0803,0.0136,0,0,0,0,0.0227,0.3394,0.1515,0.0061,3286,7755,,4360,6049,10869,14730,15358,,,,,,13845,,7527,19978,10500,10405,11658,1,35450,42909,36248,48031,0.8263,0.0367,0.0647,0.0105,0.0022,0,0.0316
Indiana University-Purdue University-Indianapolis,Indianapolis,14,www.iupui.edu/,https://studentcentral.iupui.edu/npc/,0.8073,22,1106,0,0.0025,0,0.0017,0.0352,0,0.0461,0.0002,0.043,0.0631,0.0357,0.0069,0,0.0069,0.0111,0.0482,0,0.038,0.005,0,0.0162,0.0428,0.0036,0,0.0105,0,0.0401,0.0308,0.0487,0.0243,0,0,0,0,0.0298,0.1984,0.206,0.0052,20500,11285,,,,,,,20257,20357,21145,24721,26253,20613,,9701,30710,19500,19000,19500,1,33477,41183,35698,50714,0.8153,0.0291,0.0562,0.008,0.002,0.003,0.0442
Indiana University-South Bend,South Bend,14,https://iusb.edu/,https://uirr.iu.edu/doc/compliance/regional-net-price-calculators/index_IU_SouthBend_NetPrice_Calculator.html,0.777,20,1042,0,0.0071,0,0.0036,0.0689,0,0.0297,0,0.0938,0,0,0.0083,0,0.0095,0.019,0.1021,0,0.0368,0.0107,0,0.0024,0,0,0,0.0131,0,0.0416,0.0297,0.0582,0.0214,0,0,0,0,0.0368,0.2078,0.1936,0.0059,4432,8717,,8244,9842,14686,17743,17876,,,,,,16128,,7527,19978,12500,12070,14250,1,35227,41611,38310,48115,0.8529,0.0431,0.042,0.0134,0.0011,0.0006,0.0293
Indiana University-Southeast,New Albany,14,https://ius.edu/,https://uirr.iu.edu/doc/compliance/regional-net-price-calculators/index_IU_Southeast_NetPrice_Calculator.html,0.8191,20,1043,0,0.0022,0,0.0011,0.0501,0,0.0468,0,0.098,0,0,0.0245,0,0,0.0234,0.0958,0,0.0479,0.0067,0,0.0223,0,0.0022,0,0.0122,0,0.0935,0.0535,0,0.0457,0,0,0,0,0.0557,0.118,0.1826,0.0178,4316,10657,,4641,5057,10585,14440,14821,,,,,,16942,,7527,19978,11415,11599,11152,1,33545,40873,35844,47807,0.6715,0.079,0.1426,0.0178,0.0011,0.0009,0.0487
